Company Name,Identifier,URL
PAKKA,YP01,https://www.moneycontrol.com/india/stockpricequote/paper/pakka/YP01
Palash Securiti,PS19,https://www.moneycontrol.com/india/stockpricequote/financegeneral/palashsecurities/PS19
Palm Jewels,PJ02,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/palmjewels/PJ02
Palsoft Infosys,ACF03,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/palsoftinfosystems/ACF03
Pamwi Tissues,PTL03,https://www.moneycontrol.com/india/stockpricequote/paper/pamwitissues/PTL03
Pan Auto,PA01,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/panauto/PA01
Pan Electroncis,PEI,https://www.moneycontrol.com/india/stockpricequote/panelectroncis/panelectroncisindia/PEI
Pan India Resor,PIR,https://www.moneycontrol.com/india/stockpricequote/hotels/panindiaresortlanddevelopment/PIR
Panache Digilif,PD09,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/panachedigilife/PD09
Panasonic App,PHA01,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/panasonicappliancesindiacompany/PHA01
PanasonicCarbon,PCI04,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/panasoniccarbonindia/PCI04
Panchsheel Org,PO02,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/panchsheelorganics/PO02
Panjon,P01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/panjon/P01
Pankaj Polymers,PP03,https://www.moneycontrol.com/india/stockpricequote/packaging/pankajpolymers/PP03
Pansari Develop,PD08,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/pansaridevelopers/PD08
Panyam Cements,PCM,https://www.moneycontrol.com/india/stockpricequote/cementmajor/panyamcementsmineralinds/PCM
Par Drugs,PDC02,https://www.moneycontrol.com/india/stockpricequote/pardrugs/pardrugschemicals/PDC02
Paradeep Pariva,PPL07,https://www.moneycontrol.com/india/stockpricequote/logistics/paradeepparivahan/PPL07
Paragon Finance,PF04,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/paragonfinance/PF04
Paramatrix Tech,PTL05,https://www.moneycontrol.com/india/stockpricequote/software/paramatrixtechnologies/PTL05
Paramount Cosme,PC15,https://www.moneycontrol.com/india/stockpricequote/personalcare/paramountcosmetics/PC15
Paramount Speci,PSFL,https://www.moneycontrol.com/india/stockpricequote/metalscastingsforgings/paramountspecialityforgings/PSFL
Paras Petro,PP05,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/paraspetrofils/PP05
Parekh Aluminex,PA07,https://www.moneycontrol.com/india/stockpricequote/packaging/parekhaluminex/PA07
Parenteral Drug,PDI01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/parenteraldrugsindia/PDI01
Pariksha Fin-In,PFI02,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/parikshafininvestlease/PFI02
Parke Davis,PDI,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/parkedavisindia/PDI
Parmanand Merc,PM05,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/parmanandmercantile/PM05
Parmeshwar Meta,PML02,https://www.moneycontrol.com/india/stockpricequote/metalsmining/parmeshwarmetal/PML02
Parnax Lab,KTI01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/parnaxlab/KTI01
Parrys Sugar,GMR01,https://www.moneycontrol.com/india/stockpricequote/sugar/parryssugarindustries/GMR01
Parsoli CapandF,PCF,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/parsolicapitalfinance/PCF
Partap Ind,PIL04,https://www.moneycontrol.com/india/stockpricequote/chemicals/partapindustries/PIL04
Parvati Sweet,PARVA54134,https://www.moneycontrol.com/india/stockpricequote/parvatisweet/parvatisweetnerspower/PARVA54134
Paschim Petro,PP07,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/paschimpetrochem/PP07
Pashupati Seo,PS03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/pashupatiseohung/PS03
Pasupati Fabric,PF09,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/pasupatifabrics/PF09
Pasupati Spin,PSW,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/pasupatispinningweavingmills/PSW
Patanjali Foods,RSI,https://www.moneycontrol.com/india/stockpricequote/patanjalifoods/patanjalifoods/RSI
Patel Food Prod,PFP,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/patelfoodproduct/PFP
Patel On-Board,POB,https://www.moneycontrol.com/india/stockpricequote/couriers/patelonboardcouriers/POB
Patels Airtemp,PAI02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/patelsairtempindia/PAI02
PATINT-RE1,PIL07,https://www.moneycontrol.com/india/stockpricequote/courierservices/patelintegratedlogisticsre1/PIL07
Patni Computer,PCS02,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/patnicomputersystems/PCS02
Patron Exim,PE13,https://www.moneycontrol.com/india/stockpricequote/trading/patronexim/PE13
Patwidecom,PWI01,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/patelswidecomindia/PWI01
Paushak Ltd,P11,https://www.moneycontrol.com/india/stockpricequote/chemicals/paushak/P11
Pawansut,PH07,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/pawansutholdings/PH07
PBA Infra,PBA,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/pbainfrastructure/PBA
PCBL Chemical,PCB01,https://www.moneycontrol.com/india/stockpricequote/pcblchemical/pcblchemical/PCB01
PCS,PCS,https://www.moneycontrol.com/india/stockpricequote/computershardware/pcsindustries/PCS
Pearl Engg Poly,PEP,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/pearlengineeringpolymers/PEP
Pearl Green Clu,PGC03,https://www.moneycontrol.com/india/stockpricequote/otheragricultureproducts/pearlgreenclubsresorts/PGC03
Pecos Hotels,PHP,https://www.moneycontrol.com/india/stockpricequote/hotelresortrestaurants/pecoshotelspubs/PHP
Pelatro,PL08,https://www.moneycontrol.com/india/stockpricequote/computerperipherals/pelatro/PL08
Pennar Aqua Exp,PAE01,https://www.moneycontrol.com/india/stockpricequote/aquaculture/pennaraquaexports/PAE01
Pennar Paterson,PP27,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/pennarpaterson/PP27
Penta Gold,PGL,https://www.moneycontrol.com/india/stockpricequote/pentagold/pentagold/PGL
Pentagon Global,PGS,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/pentagonglobalsolutions/PGS
Pentasoft Tech,PT,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/pentasofttechnologies/PT
PERF-RE,PIR04,https://www.moneycontrol.com/india/stockpricequote/otherconstructionmaterials/perfectinfraengineersre/PIR04
Perfect Infra P,PIP,https://www.moneycontrol.com/india/stockpricequote/perfectinfrap/perfectinfraengineerspp/PIP
Peria Karamalai,PKT,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/periakaramalaiteaproducecompany/PKT
Persian Carpet,PCT,https://www.moneycontrol.com/india/stockpricequote/trading/persiancarpettextiles/PCT
Pervasive Comm,SEL02,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/pervasivecommodities/SEL02
Petro Carbon,PCCL,https://www.moneycontrol.com/india/stockpricequote/specialitychemicals/petrocarbonchemicals/PCCL
Pettavaittalai,PSC03,https://www.moneycontrol.com/india/stockpricequote/sugar/pettavaittalaisugarchemicals/PSC03
Pfizer,P,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/pfizer/P
PG Foils,PGF,https://www.moneycontrol.com/india/stockpricequote/aluminium/pgfoils/PGF
Phar East Labs,PEL,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/phareastlaboratories/PEL
Pharmaids Pharm,PP13,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/pharmaidspharmaceuticals/PP13
Phelix Applianc,PA05,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/phelixappliances/PA05
Phoenix Elect,PEI02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/phoenixelectrici/PEI02
Phoenix Mills,PM02,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/phoenixmills/PM02
Photon Capital,PCA,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/photoncapitaladvisors/PCA
PI Industries,PII,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/piindustries/PII
Picturehouse,TE9,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/picturehousemedia/TE9
Pil Italica,PI08,https://www.moneycontrol.com/india/stockpricequote/plastics/pilitalicalifestyle/PI08
Pincon Spirit,PS18,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/pinconspirit/PS18
Pioneer,PE,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/pioneerembroideries/PE
Pioneer Cashew,PCI03,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/pioneercashewindustries/PCI03
Pioneer Product,PP14,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/pioneerproducts/PP14
Piramal Glass,PG04,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/piramalglass/PG04
Piramal Phytoca,PLS,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/piramalphytocare/PLS
Pithampur Steel,PS05,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/pithampursteels/PS05
Pittie Finance,PF02,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/pittiefinance/PF02
Pix Transmis,PT07,https://www.moneycontrol.com/india/stockpricequote/rubber/pixtransmissions/PT07
PKH Ventures,PVL,https://www.moneycontrol.com/india/stockpricequote/pkhventures/pkhventuresltd/PVL
Plama Labs,PL01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/plamalaboratories/PL01
Platinum Corp,PC19,https://www.moneycontrol.com/india/stockpricequote/trading/platinumcorporation/PC19
Platinumone,PBS01,https://www.moneycontrol.com/india/stockpricequote/bpoites/platinumonebusinessservices/PBS01
PLPHAR-RE,PPR,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/piramalpharmare/PPR
PMCFIN-RE,PFR02,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/pmcfincorpre/PFR02
PNB Gilts,PNB04,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/pnbgilts/PNB04
PNB Rising 1994,PNB01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/pnbrisingincomescheme1994/PNB01
PNC Infratech,PI26,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/pncinfratech/PI26
Pochiraju Ind,PI34,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/pochirajuindustries/PI34
Poddar Pigments,PP15,https://www.moneycontrol.com/india/stockpricequote/dyespigments/poddarpigments/PP15
Polar Ind,PI14,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/polarindustries/PI14
Polaris Consult,PSL01,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/polarisconsultingservices/PSL01
Polson,P08,https://www.moneycontrol.com/india/stockpricequote/dyespigments/polson/P08
Polychem,P05,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/polychem/P05
Polylink Polyme,PPI01,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/polylinkpolymersindia/PPI01
Polyplex Corp,PC08,https://www.moneycontrol.com/india/stockpricequote/packaging/polyplexcorporation/PC08
Polytex India,PIL,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/polytexindia/PIL
Ponni Sugars(E),PSE03,https://www.moneycontrol.com/india/stockpricequote/sugar/ponnisugarserode/PSE03
Poojawestern Me,PM09,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/poojawesternmetaliks/PM09
Poonam Rasay,PR02,https://www.moneycontrol.com/india/stockpricequote/chemicals/poonamrasayan/PR02
Popular Estate,PEM,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/popularestatemanagement/PEM
Porwal Auto,PAC02,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/porwalautocomponents/PAC02
Power and Instr,PIG,https://www.moneycontrol.com/india/stockpricequote/electricequipment/powerinstrumentationgujarat/PIG
Power Grid FPO,PGC01,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/powergridcorporationindia/PGC01
Powerflow Ltd,PL07,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/powerflow/PL07
Powersoft Glob,PGS01,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/powersoftglobalsolutions/PGS01
PPAP Automotive,PPP03,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/ppapautomotive/PPP03
Prabhat Dairy,PD07,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/prabhatdairy/PD07
Prabhhans Ind,SGA,https://www.moneycontrol.com/india/stockpricequote/aquaculture/prabhhansindustries/SGA
Pradeep Metals,PM04,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/pradeepmetals/PM04
Pradip Overseas,PO04,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/pradipoverseas/PO04
Praj Industries,PI17,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/prajindustries/PI17
Prakash Fotran,PFS01,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/prakashfotransoftech/PFS01
Prakash Solvent,PSE01,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/prakashsolventextraction/PSE01
Pramada Finvest,IFI,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/pramadafinvest/IFI
Pranavadity Spg,PSM02,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/pranavadityspinningmills/PSM02
Prataap Snacks,PS20,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/prataapsnacks/PS20
Pratibha Ind,PI33,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/pratibhaindustries/PI33
Praveen Prop,PP18,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/praveenproperties/PP18
Praxis Home-RE,PHR01,https://www.moneycontrol.com/india/stockpricequote/retailing/praxishomeretailre/PHR01
Precision Camsh,PC16,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/precisioncamshafts/PC16
Precision Metal,PM10,https://www.moneycontrol.com/india/stockpricequote/trading/precisionmetaliks/PM10
Preeti Sec,PS11,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/preetisecurities/PS11
Premier Aqua,PAF01,https://www.moneycontrol.com/india/stockpricequote/aquaculture/premieraquafarms/PAF01
Premier Energie,PEL06,https://www.moneycontrol.com/india/stockpricequote/electricequipment/premierenergies/PEL06
Premier Housing,PHI,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/premierhousingindustrialenterprises/PHI
Premier Pipes,QST,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/premierpipes/QST
Premier Protein,PP20,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/premierproteins/PP20
Premier Tubes,PT02,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/premiertubes/PT02
Premium Ind,PII02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/premiumindustriesi/PII02
Premkutir Estat,PEP01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/premkutirestatesproperties/PEP01
Presha Metall,JM01,https://www.moneycontrol.com/india/stockpricequote/miningminerals/preshametallurgical/JM01
Presstonic,PEL04,https://www.moneycontrol.com/india/stockpricequote/engineering/presstonicengineering/PEL04
Prestige Foods,PF05,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/prestigefoods/PF05
Pretto Leather,PLI01,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/prettoleatherindustries/PLI01
Preyanshu Ind,PI21,https://www.moneycontrol.com/india/stockpricequote/packaging/preyanshuindustries/PI21
Prima Agro,PAP01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/primaagroproducts/PAP01
Prime Capital,PCM04,https://www.moneycontrol.com/india/stockpricequote/primecapital/primecapitalmarket/PCM04
Prime Industrie,PI22,https://www.moneycontrol.com/india/stockpricequote/primeindustrie/primeindustries/PI22
Prime Property,PPD,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/primepropertydevelopmentcorporation/PPD
Prime Tea Plant,PTP,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/primeteaplantationindustries/PTP
Primus Chemical,PC11,https://www.moneycontrol.com/india/stockpricequote/chemicals/primuschemicals/PC11
Prism Info,AH05,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/prisminformatics/AH05
Prism Mills Ltd,PML,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/prismmills/PML
Prithvi Exc,PS14,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/prithviexchangeindia/PS14
Pritika Auto,SME02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/pritikaautoindustries/SME02
Privi Special,HKF,https://www.moneycontrol.com/india/stockpricequote/chemicals/privispecialitychemicals/HKF
Priyadarshini,PSM03,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/priyadarshinispinningmills/PSM03
