Company Name,Scrip Name,URL
Kesar Petro,KP04,https://www.moneycontrol.com/india/stockpricequote/chemicals/kesarpetroproducts/KP04
Kesharia Spin,KS05,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/keshariaspinners/KS05
Kesoram Ind PP,KIP,https://www.moneycontrol.com/india/stockpricequote/diversifiedchemicals/kesoramindustriespp/KIP
Keynote Finance,KCS,https://www.moneycontrol.com/india/stockpricequote/financegeneral/keynotefinancialservices/KCS
Khaitan Chemica,KCF,https://www.moneycontrol.com/india/stockpricequote/fertilisers/khaitanchemicalsfertilizers/KCF
Khaitan Paper,KPM,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/khaitanpapermachines/KPM
Khandwala Sec,KS15,https://www.moneycontrol.com/india/stockpricequote/financegeneral/khandwalasecurities/KS15
Khazanchi Jewel,KJ01,https://www.moneycontrol.com/india/stockpricequote/diamondjewellery/khazanchijewellers/KJ01
Khemsons Global,KG,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/khemsonsglobal/KG
Khoday India,KI19,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/khodayindia/KI19
Khoobsurat,K02,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/khoobsurat/K02
Khyati Global,KGV,https://www.moneycontrol.com/india/stockpricequote/trading/khyatiglobalventures/KGV
Kids Medical Sy,KMS01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kidsmedicalsystemsltd/KMS01
Kilburn Office,KOA,https://www.moneycontrol.com/india/stockpricequote/computershardware/kilburnofficeautomation/KOA
Kimia Bio,LO,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/kimiabiosciences/LO
Kinetic Motor,KMC,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/kineticmotorcompany/KMC
Kingfisher Air,KA02,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/kingfisherairlines/KA02
Kings Intl Aqua,KIA,https://www.moneycontrol.com/india/stockpricequote/aquaculture/kingsinternationalaquamarineexports/KIA
Kiran Syntex,KS07,https://www.moneycontrol.com/india/stockpricequote/kiransyntex/kiransyntex/KS07
Kirl Electric,KEC02,https://www.moneycontrol.com/india/stockpricequote/electricequipment/kirloskarelectricco/KEC02
Kirloskar Ferro,KFI01,https://www.moneycontrol.com/india/stockpricequote/steelpigiron/kirloskarferrousindustries/KFI01
Kirloskar Invt,KIF,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/kirloskarinvestmentfinance/KIF
Kirloskar Pneum,KGK,https://www.moneycontrol.com/india/stockpricequote/compressors/kirloskarpneumaticcompany/KGK
Kitex Garments,KG01,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/kitexgarments/KG01
Kizi Apparels,KAL03,https://www.moneycontrol.com/india/stockpricequote/textiles/kiziapparels/KAL03
Kkalpana Plas,SG01,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/kkalpanaplastick/SG01
Kocher Oil,KOI,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/kocheroilsmills/KOI
Kody Technolab,KTL,https://www.moneycontrol.com/india/stockpricequote/software/kodytechnolab/KTL
Kohinoor Foods,KF15,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/kohinoorfoods/KF15
Kokuyo Camlin,C02,https://www.moneycontrol.com/india/stockpricequote/diversified/kokuyocamlin/C02
Koluthara Expor,KE06,https://www.moneycontrol.com/india/stockpricequote/aquaculture/kolutharaexports/KE06
Konark Synth,KS09,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/konarksynthetics/KS09
Konkan Tyres,KT03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/konkantyres/KT03
Kopran,K01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/kopran/K01
Kore Digital,KD05,https://www.moneycontrol.com/india/stockpricequote/transmissiontowersequipments/koredigital/KD05
Kotak Gold ETF,KMF03,https://www.moneycontrol.com/india/stockpricequote/kotakgoldetf/kotakgoldexchangetradedfund/KMF03
Kotak Nifty 50,KMM01,https://www.moneycontrol.com/india/stockpricequote/kotaknifty50/kotaknifty50etf/KMM01
Kotak Nifty100,KOTAK8632,https://www.moneycontrol.com/india/stockpricequote/kotaknifty100/kotaknifty100lowvolatility30etf/KOTAK8632
Kotak NiftyInd,KOTAK10512,https://www.moneycontrol.com/india/stockpricequote/kotakniftyind/kotakniftyindiaconsumptionetf/KOTAK10512
Kotak NiftyPSU,KMM,https://www.moneycontrol.com/india/stockpricequote/kotakniftypsu/kotakniftypsubanketf/KMM
Kothari Ferment,KFB,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/kotharifermentationbiochem/KFB
Kothari Petro,KP12,https://www.moneycontrol.com/india/stockpricequote/trading/kotharipetrochem/KP12
Kothari Sugars,KSC,https://www.moneycontrol.com/india/stockpricequote/sugar/kotharisugarschemicals/KSC
Kotyark Ind,KI10,https://www.moneycontrol.com/india/stockpricequote/renewables/kotyarkindustries/KI10
Kovai Medical,KMC02,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/kovaimedicalcenterhospital/KMC02
Kretto Syscon,IO,https://www.moneycontrol.com/india/stockpricequote/personalcare/krettosyscon/IO
Krimpex Syn,KS11,https://www.moneycontrol.com/india/stockpricequote/trading/krimpexsynthetics/KS11
Krishana Fabric,KF17,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/krishanafabrics/KF17
Krishca Strap,KSS02,https://www.moneycontrol.com/india/stockpricequote/ironsteel/krishcastrappingsolutions/KSS02
Krishna Defence,KDA,https://www.moneycontrol.com/india/stockpricequote/krishnadefence/krishnadefenceandalliedindustries/KDA
Krishna Filamen,KF08,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/krishnafilaments/KF08
Krishna Plasto,KP07,https://www.moneycontrol.com/india/stockpricequote/chemicals/krishnaplastochem/KP07
Krishna Venture,MTA02,https://www.moneycontrol.com/india/stockpricequote/trading/krishnaventures/MTA02
Kriti Ind,KII,https://www.moneycontrol.com/india/stockpricequote/plastics/kritiindustriesindia/KII
Kross,KL01,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/kross/KL01
Krystal Integra,KIS02,https://www.moneycontrol.com/india/stockpricequote/misccommercialservices/krystalintegratedservices/KIS02
Kshitij Invt,KIL05,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/kshitijinvestments/KIL05
Kuantum Papers,ABC07,https://www.moneycontrol.com/india/stockpricequote/paper/kuantumpapers/ABC07
Kuber Udyog,KU01,https://www.moneycontrol.com/india/stockpricequote/financegeneral/kuberudyog/KU01
Kumaka Ind,AOI,https://www.moneycontrol.com/india/stockpricequote/chemicals/kumakaindustries/AOI
Kumars Met,KM03,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/kumarsmetallurgical/KM03
Kunal Overseas,KO01,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/kunaloverseas/KO01
Kunststoffe Ind,KI23,https://www.moneycontrol.com/india/stockpricequote/plastics/kunststoffeindustries/KI23
Kushal,KT06,https://www.moneycontrol.com/india/stockpricequote/diversified/kushal/KT06
Kusum Ingot,KIA01,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/kusumingotsalloys/KIA01
Kutch Minerals,KM02,https://www.moneycontrol.com/india/stockpricequote/miningminerals/kutchminerals/KM02
Kwality,KDI01,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/kwality/KDI01
Kyra Landscapes,TC10,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/kyralandscapes/TC10
LATIM-RE,LTM01,https://www.moneycontrol.com/india/stockpricequote/engineeringindustrialequipments/latimmetalindustriesre/LTM01
LESHIND-RE,LIR,https://www.moneycontrol.com/india/stockpricequote/metalsmining/leshaindustriesre/LIR
LIC Dhan88,LIC03,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/licdhan88i/LIC03
LIC G-sec -GO,LIC05,https://www.moneycontrol.com/india/stockpricequote/licgsecgo/licmflicmfgsecltetfgo/LIC05
LIC Housing Fin,LIC,https://www.moneycontrol.com/india/stockpricequote/financehousing/lichousingfinance/LIC
LIC Nifty 50,LIC07,https://www.moneycontrol.com/india/stockpricequote/licnifty50/licmfetfnifty50/LIC07
LIQUIDCASE,LIQUI21750,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/liquidcase/LIQUI21750
LIQUIDSHRI,LIQUI24374,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/liquidshri/LIQUI24374
LKP Finance,LKP,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/lkpfinance/LKP
LLOYDS-RE,LLOYD20756,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lloydsre/LLOYD20756
LNTF 2010AI,LNT,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/lntf2010ai/LNT
LS Industries,LSI01,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/lsindustries/LSI01
LT Foods,LTF,https://www.moneycontrol.com/india/stockpricequote/ltfoods/ltfoods/LTF
LTFINNCDI,LTF03,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ltfinncdi/LTF03
LTIMindtree,LI12,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/ltimindtree/LI12
LWS Knitwear,LWS,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/lwsknitwear/LWS
La Opala RG,LOR,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/laopalarg/LOR
Labh Construct,LC,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/labhconstruction/LC
Ladam Finance,LF07,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ladamfinance/LF07
Laffans Petro,LP,https://www.moneycontrol.com/india/stockpricequote/chemicals/laffanspetrochemicals/LP
Lakeland Hotels,LHL,https://www.moneycontrol.com/india/stockpricequote/hotels/lakelandhotels/LHL
Lakshana Cotton,LCS,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/lakshanacottonspinningmills/LCS
Lakshmi Elec,LEC,https://www.moneycontrol.com/india/stockpricequote/electricequipment/lakshmielectricalcontrolsystems/LEC
Lakshmi Finance,LFI01,https://www.moneycontrol.com/india/stockpricequote/financegeneral/lakshmifinanceindustrialcorporation/LFI01
Lakshmi Synth,LSM,https://www.moneycontrol.com/india/stockpricequote/textilesmachinery/lakshmisyntheticmachinerymfrs/LSM
Lakshya Power,LPL01,https://www.moneycontrol.com/india/stockpricequote/engineeringconstruction/lakshyapowertech/LPL01
Lambodhara Text,LT02,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/lambodharatextile/LT02
Lancer Containe,LCL,https://www.moneycontrol.com/india/stockpricequote/shipping/lancercontainerslines/LCL
Landmarc Corp,LLC,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/landmarcleisurecorporation/LLC
Landmark Prop,LPD,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/landmarkpropertydevelopmentcompany/LPD
Larsen,LT,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/larsentoubro/LT
Laser Lamps,LLH,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/laserlampsharyana/LLH
Laurus Labs,LL05,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lauruslabs/LL05
Laxmi Dental,LDL01,https://www.moneycontrol.com/india/stockpricequote/hospitalhealthcareservices/laxmidental/LDL01
Laxmi Organic,LOI,https://www.moneycontrol.com/india/stockpricequote/specialitychemicals/laxmiorganicindustries/LOI
Layla Textile,HP9,https://www.moneycontrol.com/india/stockpricequote/trading/laylatextileandtraders/HP9
Le Lavoir,RTH,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lelavoir/RTH
Le Waterina,HIL,https://www.moneycontrol.com/india/stockpricequote/hotels/lewaterinaresortshotels/HIL
Leading Leasing,LLF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/leadingleasingfinanceandinvestmentcompany/LLF
Ledo Tea,LTC,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/ledoteacompany/LTC
Leela Packaging,LP01,https://www.moneycontrol.com/india/stockpricequote/packaging/leelapackaging/LP01
Lehar Footwears,LP08,https://www.moneycontrol.com/india/stockpricequote/leharfootwears/leharfootwears/LP08
Leo Dryfruits,LDS,https://www.moneycontrol.com/india/stockpricequote/consumerfood/leodryfruitsspicestrading/LDS
Lexus Granito,LG,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lexusgranitoindia/LG
Libas Consumer,LD03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/libasconsumerproducts/LD03
Liberty Oil Mil,LOM,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/libertyoilmills/LOM
Libord Finance,LI08,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/libordfinance/LI08
Lifeline Drugs,LDP,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/lifelinedrugspharma/LDP
Likhami Consult,LC06,https://www.moneycontrol.com/india/stockpricequote/financegeneral/likhamiconsulting/LC06
Lilac Power,LP05,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lilacpower/LP05
Linc,LPP,https://www.moneycontrol.com/india/stockpricequote/linc/linc/LPP
Linear Industri,LP07,https://www.moneycontrol.com/india/stockpricequote/trading/linearindustries/LP07
Linkhouse Ind,LI07,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/linkhouseindustries/LI07
Lippi System,LS04,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lippisystem/LS04
Lloyd Rock,LRF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lloydrockfibres/LRF
Lloyds Finance,LF,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/lloydsfinance/LF
Loha Ispat,LI09,https://www.moneycontrol.com/india/stockpricequote/steellarge/lohaispat/LI09
Lok Housing,LHC,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/lokhousingconstructions/LHC
Longspur Int,CTC02,https://www.moneycontrol.com/india/stockpricequote/longspurint/longspurinternationalventures/CTC02
Lord Krishna,LKB,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/lordkrishnabank/LKB
Lords Ishwar,IBH,https://www.moneycontrol.com/india/stockpricequote/hotels/lordsishwarhotels/IBH
Lotus Chocolate,LCC01,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/lotuschocolatecompany/LCC01
Low Volatility,SPB45,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbselowvolatilityindex/SPB45
Ludlow Jute,A07,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ludlowjutespecialities/A07
Lumax Auto Sys,LAS01,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/lumaxautomotivesystems/LAS01
Luminaire Tech,SIE01,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/luminairetechnologies/SIE01
Lupin Labs,LL,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lupinlaboratories/LL
Lympha Labs,LL03,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lymphalaboratories/LL03
Lynx Optics Ltd,LOL,https://www.moneycontrol.com/india/stockpricequote/personalcare/lynxoptics/LOL
Lypsa Gems,LGJ,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/lypsagemsjewellery/LGJ
M K Securities,MKS,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/mksecurities/MKS
M S Shoes East,MSS04,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/msshoeseast/MSS04
MAGNUM-RE,MVR,https://www.moneycontrol.com/india/stockpricequote/paperpaperproducts/magnumventuresre/MVR
MANAV-RE,MANAV30055,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/manavre/MANAV30055
MANGIND-RE,MIF03,https://www.moneycontrol.com/india/stockpricequote/financeothers/mangalamindustrialfinancere/MIF03
MARKO-RE,MPT02,https://www.moneycontrol.com/india/stockpricequote/markore/markolinespavementtechnologiesre/MPT02
MB Industries,MBI01,https://www.moneycontrol.com/india/stockpricequote/plastics/mbindustries/MBI01
MCC Investment,MCC02,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/mccinvestmentleasing/MCC02
MCX India,MCE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/multicommodityexchangeindia/MCE
MFINNCD1B,MFS04,https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/muthootfinancesecuredncds1b/MFS04
MFL Housing Fin,MFL07,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/mflhousingfinance/MFL07
MFLNCD1,MFS07,https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/manappuramfinancesecuredredeemablencds1/MFS07
MGEL-RE,MGEL-23902,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mgelre/MGEL-23902
MIC Electronics,ME12,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/micelectronics/ME12
MID LIQ 15,SPB48,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftymidliq15/SPB48
MITCONPP,MCES,https://www.moneycontrol.com/india/stockpricequote/mitconpp/mitconconsultancyengineeringservicespp/MCES
MKP Mobility,CS07,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/mkpmobility/CS07
MLG Industries,MLG,https://www.moneycontrol.com/india/stockpricequote/packaging/mlgindustries/MLG
MM FS - RE,MMF06,https://www.moneycontrol.com/india/stockpricequote/mmfsre/mahindramahindrafinancialservicesre/MMF06
